"","X","GCM","RCM","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"5619",2679,"ECHAM5"," R1","e5","l5",0.571886451719696,0.615227629192387,0.613864518564298,0.571729189877732,0.524638483291492,0.624702005196613,"QLD"
"5620",2680,"ECHAM5"," R1","e5","l10",0.548463608306956,0.615298742666222,0.622959285461965,0.532123566406157,0.534886352762622,0.56389578666487,"QLD"
"5621",2681,"ECHAM5"," R1","e5","l15",0.551884176967852,0.614965649775951,0.615453150922652,0.522828112439485,0.535687120030311,0.661108950590966,"QLD"
"5622",2682,"ECHAM5"," R1","e10","l0",0.327416331248245,0.306043965671219,0.290367600742865,0.315085109886744,0.295297956895445,0.577545977744236,"QLD"
"5623",2683,"ECHAM5"," R1","e10","l1",0.322559893531726,0.305584624730085,0.290920121086198,0.29660432595138,0.297981684153658,0.580956409077118,"QLD"
"5624",2684,"ECHAM5"," R1","e10","l2",0.315176035186658,0.30675678123873,0.290030743929788,0.290940959619913,0.294321703062028,0.563472206823098,"QLD"
"5625",2685,"ECHAM5"," R1","e10","l3",0.308636439545409,0.306128579406494,0.288291824687067,0.283973099808718,0.293002295892768,0.601015827076916,"QLD"
"5626",2686,"ECHAM5"," R1","e10","l5",0.267300902896063,0.303988799353858,0.275755121273461,0.265508360075058,0.278682004223565,0.583437933428457,"QLD"
"5627",2687,"ECHAM5"," R1","e10","l10",0.25221127726826,0.303074262243606,0.285597818360822,0.243842310163127,0.296141538523607,0.506533086623666,"QLD"
"5628",2688,"ECHAM5"," R1","e10","l15",0.266192082480331,0.304780261272217,0.288149969243785,0.238899203853498,0.293011288299049,0.616732117778674,"QLD"
"5629",2689,"ECHAM5"," R1","e15","l0",0.133998417285076,0.0657680806842828,0.0886085956676387,0.129278014908373,0.0653815291221705,0.867148210355395,"QLD"
"5630",2690,"ECHAM5"," R1","e15","l1",0.130795687717632,0.0662889636291202,0.089021693584244,0.115496763863311,0.0542948986942838,0.87342378986115,"QLD"
"5631",2691,"ECHAM5"," R1","e15","l2",0.117728861660788,0.0652643366141006,0.0883632407963108,0.111241460317762,0.065389555297264,0.922932446116472,"QLD"
"5632",2692,"ECHAM5"," R1","e15","l3",0.1132286367119,0.0645791364532377,0.0862340403362261,0.0961745995109621,0.0653392720966403,0.942131555376182,"QLD"
"5633",2693,"ECHAM5"," R1","e15","l5",0.0876639067230184,0.0627407633096539,0.0864215667756536,0.0848507408871574,0.0538357898907735,0.884850825548439,"QLD"
"5634",2694,"ECHAM5"," R1","e15","l10",0.0728276559665145,0.063032672946045,0.0835914345115686,0.063631105921789,0.0629125678518589,0.862704438713548,"QLD"
"5635",2695,"ECHAM5"," R1","e15","l15",0.0768982646517077,0.0631174842962938,0.0888186405737708,0.0504435601368897,0.0596941213028514,0.941044781290746,"QLD"
"5636",2696,"ECHAM5"," R2","e0","l0",0.999443409546558,0.997839952291431,1,1,1,0.228141209587242,"QLD"
"5637",2697,"ECHAM5"," R2","e0","l1",1,0.99940485937287,0.986460219557752,0.966423977285975,0.992568545443199,0.223253916980146,"QLD"
"5638",2698,"ECHAM5"," R2","e0","l2",0.960620675138996,0.999014195144012,0.981701153154315,0.977121793493803,0.991285103484523,0.228641968943977,"QLD"
"5639",2699,"ECHAM5"," R2","e0","l3",0.974586595988194,0.997011374755221,0.984851517043207,0.959943087706744,0.993211210581052,0.246854148824103,"QLD"
"5640",2700,"ECHAM5"," R2","e0","l5",0.942922203925192,1,0.993107804496613,0.944171887408146,0.96977814428663,0.256393725800212,"QLD"
"5641",2701,"ECHAM5"," R2","e0","l10",0.918717103598822,0.99533417241532,0.971219705742553,0.909616476383315,0.982894456165576,0.184142070518541,"QLD"
"5642",2702,"ECHAM5"," R2","e0","l15",0.920829052195068,0.996795345594711,0.979212953391339,0.889371116730038,0.985313734060111,0.285530967999308,"QLD"
"5643",2703,"ECHAM5"," R2","e1","l0",0.896178677434829,0.87981201647377,0.889068701146358,0.89579886901797,0.982470466637532,0.24648687536077,"QLD"
"5644",2704,"ECHAM5"," R2","e1","l1",0.893467861198939,0.877999339153499,0.887046136016461,0.870105857403771,0.917145618479757,0.243446832654768,"QLD"
"5645",2705,"ECHAM5"," R2","e1","l2",0.869833914432149,0.877489028242315,0.884037546640252,0.867035335850907,0.954472605274097,0.250666004250459,"QLD"
"5646",2706,"ECHAM5"," R2","e1","l3",0.866962383769915,0.877050192976644,0.886614346950437,0.849608072531118,0.976341412808588,0.278301077377587,"QLD"
"5647",2707,"ECHAM5"," R2","e1","l5",0.83529945826741,0.878941388087833,0.875351234663206,0.836115699220004,0.949705309448804,0.277204439597101,"QLD"
"5648",2708,"ECHAM5"," R2","e1","l10",0.815144632048889,0.872964069277862,0.866102561307068,0.802704477514442,0.94558690491011,0.204023049475357,"QLD"
"5649",2709,"ECHAM5"," R2","e1","l15",0.825820054401177,0.87467010503788,0.87929096203231,0.787621533286101,0.949617471253454,0.304626808950743,"QLD"
"5650",2710,"ECHAM5"," R2","e2","l0",0.819270825510061,0.862297966488249,0.832149513274302,0.806143945063754,0.865516480992907,0.262010075740651,"QLD"
"5651",2711,"ECHAM5"," R2","e2","l1",0.828229746631956,0.859695075382828,0.825893155867533,0.789150217882039,0.857778950773483,0.258313616039937,"QLD"
"5652",2712,"ECHAM5"," R2","e2","l2",0.783286449662126,0.861058028044409,0.819612988927647,0.783432559458139,0.831952060237229,0.268715172227278,"QLD"
"5653",2713,"ECHAM5"," R2","e2","l3",0.793943143846224,0.85855016035511,0.824555993421578,0.77548181889175,0.858442268758033,0.330610157767599,"QLD"
"5654",2714,"ECHAM5"," R2","e2","l5",0.761930794717636,0.86036835179425,0.819481685052743,0.741018780308564,0.852825310283634,0.284730549313365,"QLD"
"5655",2715,"ECHAM5"," R2","e2","l10",0.737774273865698,0.855999687906453,0.811643850319001,0.713834350506834,0.846077215145095,0.210871483390012,"QLD"
"5656",2716,"ECHAM5"," R2","e2","l15",0.747194338540923,0.855255779937266,0.812980557769206,0.702454826156866,0.839254221362926,0.322832696916549,"QLD"
"5657",2717,"ECHAM5"," R2","e3","l0",0.742881019268104,0.718847015934264,0.718257872438145,0.738862420154405,0.782422065794314,0.2849495486723,"QLD"
