"","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"1","e0","l0",839.368403655395,5.6918922191835,1.4464418074931,8541.59955243813,985.673341201618,6.31258254857385,"BM"
"2","e0","l1",828.368416403118,5.76430158922449,1.47315759648336,8257.21160360263,962.828746502055,11.3358354690812,"BM"
"3","e0","l2",749.450813788548,5.51056943862932,1.37271819738089,7535.38171667606,906.225957733113,11.3662180358449,"BM"
"4","e0","l3",718.994009231485,5.7050899398746,1.4499068549776,7541.04013033793,911.428228995646,11.459006421188,"BM"
"5","e0","l5",551.23551798038,4.87950169539545,1.22345285795745,6004.65916757821,786.73602436902,11.4016471672425,"BM"
"6","e0","l10",477.152643316885,5.00026756693842,1.24039638598333,5609.304412239,755.721681009163,11.4455456449134,"BM"
"7","e0","l15",479.505907337664,5.00520516681718,1.26208764282637,5702.09642953705,750.083776336396,11.3837889862087,"BM"
"8","e1","l0",879.092773646413,5.5365227436414,1.4603131423064,8531.27929760376,979.119017662015,11.2890273235214,"BM"
"9","e1","l1",735.630990514482,4.7337059880374,1.11682054754056,7348.15302936477,840.751675299543,6.30763513139136,"BM"
"10","e1","l2",636.851906152314,4.15445305974572,0.939856610420975,6419.5276753162,764.365945899044,6.33653396299196,"BM"
"11","e1","l3",577.96090237493,4.05771326448303,0.901438196960953,5982.17946980731,737.062409985811,6.31964196298977,"BM"
"12","e1","l5",421.054834369311,3.14141684677452,0.673935344311758,4542.46318648802,595.107331457257,6.36732603183227,"BM"
"13","e1","l10",374.867450990106,3.1944494783238,0.686693210154772,4163.88413323148,548.676085862098,6.37824173722729,"BM"
"14","e1","l15",359.582689825763,3.06251194822835,0.667367078785901,4098.73216881533,523.689357039984,6.35957966066016,"BM"
"15","e2","l0",830.808346283383,5.12191127432743,1.28066698976909,8028.47484848462,919.464901162428,11.2163887486357,"BM"
"16","e2","l1",674.603514696,4.11407325969776,0.947750526029267,6568.37785708194,757.207098526123,6.31850859654369,"BM"
"17","e2","l2",628.367342051837,3.99613640358439,0.909544584501418,6228.05633804819,730.655914376257,6.3065920256744,"BM"
"18","e2","l3",565.135663350919,3.76816932999645,0.850475667393766,5701.0719946702,700.705835311965,6.34265031437099,"BM"
"19","e2","l5",403.053427490927,2.8154837830516,0.62479174535838,4246.47454769001,543.555782111071,6.34461958702777,"BM"
"20","e2","l10",355.664528629126,2.9210452544794,0.659726348094409,3856.04392900132,506.958124293305,6.40936728464803,"BM"
"21","e2","l15",340.268877621237,2.7831675739435,0.651472447352717,3783.63007334701,478.168252215255,6.31574121157755,"BM"
"22","e3","l0",858.192962391849,5.11315213341732,1.30222945677815,8212.8815202741,901.185617040028,11.2161104106483,"BM"
"23","e3","l1",659.673643529875,3.73786656258744,0.845975473275757,6414.62062766368,725.941352742666,6.32826825915181,"BM"
"24","e3","l2",610.900850514398,3.63874020098592,0.819578323207679,6020.16879698203,692.026916934992,6.3640575471778,"BM"
"25","e3","l3",573.159567607995,3.66600220528198,0.848158791050082,5849.91484408965,681.832338013919,6.35857034713736,"BM"
"26","e3","l5",404.918308504915,2.68656283835298,0.608027206908446,4269.95314923988,532.867934860406,6.3633372428616,"BM"
"27","e3","l10",352.007545103593,2.75160591205349,0.617987455989351,3840.35698113439,487.618620616558,6.34463870629552,"BM"
"28","e3","l15",344.897625021506,2.64947117568227,0.60148409116664,3818.31709535618,465.04589045071,6.3849521198088,"BM"
"29","e5","l0",722.069625412719,3.92095762159443,1.00394110457273,6755.80774189439,749.294170193025,11.2498543906004,"BM"
"30","e5","l1",532.95834312221,2.65189779311186,0.611907074053306,5011.31787987833,573.880177114916,6.36629048489558,"BM"
