"","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"4","e0","l3",7593.9902850383,10.8107090172416,2.66065639865701,67585.2764854208,4082.92675577104,8.6677942842085,"SA"
"5","e0","l5",7637.34142710883,10.8246030531882,2.59470231962041,68101.3109670021,4097.23680792376,8.62277711599818,"SA"
"6","e0","l10",7595.86887465408,10.7612764697114,2.6170850158087,67739.6626579575,4082.18715782277,8.66409672761511,"SA"
"7","e0","l15",7600.52453848217,10.8930512030201,2.65900028229225,67567.9452726617,4092.44906716049,8.63311835707282,"SA"
"8","e1","l0",7540.96789323064,10.4802734032273,2.58214912901167,67545.3813578933,4075.4652756732,8.68490904293139,"SA"
"9","e1","l1",7520.48302341113,10.3740277206816,2.49570132349618,65513.2983410731,3977.72451257333,7.76208063191662,"SA"
"10","e1","l2",7504.25037608016,10.3363651425752,2.44904388790019,65418.4494721703,3973.42272358947,7.77367395675101,"SA"
"11","e1","l3",7488.97917675041,10.161999334814,2.46333417861024,65313.6644461192,3956.45076991059,7.77099905270443,"SA"
"12","e1","l5",7455.67801085236,10.1602961376193,2.42669958650367,65150.4066530615,3940.2843369171,7.78695243303082,"SA"
"13","e1","l10",7485.10001180125,10.2629969645932,2.45333053113427,65317.6234574057,3966.0259229131,7.76111667107543,"SA"
"14","e1","l15",7492.80553001426,10.2815074959653,2.48803132926696,65545.7730111666,3954.71817092039,7.76030032578637,"SA"
"15","e2","l0",7563.66167162498,10.5389186881075,2.55719473658246,67080.7329718955,4051.45482975058,8.62879031225821,"SA"
"16","e2","l1",7493.95416301973,10.1991178208846,2.44451991500682,65411.5381832235,3949.79145843536,7.76501164224392,"SA"
"17","e2","l2",7465.19657805217,10.1890867271868,2.42693334803334,65032.3728346266,3939.07089927234,7.7640405672566,"SA"
"18","e2","l3",7476.1749890863,10.0926722840813,2.43280978582334,65126.6081808135,3919.89226615988,7.76891106273397,"SA"
"19","e2","l5",7468.38911619615,10.1795314109768,2.40162702990347,65120.8463041112,3927.97041684389,7.76711386050665,"SA"
"20","e2","l10",7453.15848505255,10.0856742389442,2.40590232380782,64869.1212814301,3931.32753437385,7.74571374184598,"SA"
"21","e2","l15",7470.54183649048,10.1798678065825,2.39652321193716,64952.4767738767,3932.45305190794,7.75551520304289,"SA"
