"","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"1","e0","l0",210.884276308795,0.0526209558665869,0.047095456320676,305.017211725499,4.8303129060514,1.38153232207724,"NSW_BHILL"
"2","e0","l1",203.595762229921,0.0532024694166466,0.047600046318621,303.919982634397,4.87994564537075,1.65126643978001,"NSW_BHILL"
"3","e0","l2",199.558448965289,0.0528389603005053,0.0472656355577783,290.390382775513,4.84504532869323,1.63550317128247,"NSW_BHILL"
"4","e0","l3",196.161676651426,0.053466765803023,0.0478125212612213,292.984189673007,4.89893064695934,1.61985291375313,"NSW_BHILL"
"5","e0","l5",190.438165769656,0.0535638963174279,0.0478893298623007,290.473444099916,4.90568142413395,1.91480672570033,"NSW_BHILL"
"6","e0","l10",179.887903943832,0.0543087056303193,0.0485259891047463,287.047997258924,4.96720065893896,2.00924311801064,"NSW_BHILL"
"7","e0","l15",166.007259341935,0.0543987636410748,0.0485950379788846,274.239219197625,4.97306714532897,2.08438118263148,"NSW_BHILL"
"8","e1","l0",205.477401652676,0.0540012450073846,0.0483102209909703,305.347177531075,4.95143349326099,1.64594313632988,"NSW_BHILL"
"9","e1","l1",198.415847362381,0.054496970406035,0.0487472894383245,304.04735951015,4.99516980926273,1.70858730983891,"NSW_BHILL"
"10","e1","l2",194.014576609631,0.054171327738004,0.0484430750566389,290.190589395934,4.9629438581178,1.69332653325255,"NSW_BHILL"
"11","e1","l3",190.782120795141,0.0542541770664684,0.0485075996675732,292.268168384908,4.96851404568588,1.68267265421018,"NSW_BHILL"
"12","e1","l5",185.268833911804,0.0543400311107689,0.0485736285190796,290.160551860026,4.97414180426858,1.92801783723844,"NSW_BHILL"
"13","e1","l10",174.724275165262,0.0549944880913245,0.049139919310619,286.195708857122,5.02958499419037,2.02217513306969,"NSW_BHILL"
"14","e1","l15",161.279757902585,0.0550461437251215,0.0491792873253871,273.471505948692,5.03290914457466,2.09504485385987,"NSW_BHILL"
"15","e2","l0",200.390220341017,0.0529588809695269,0.0473603026875935,301.81945392178,4.85334975564911,1.60963637850073,"NSW_BHILL"
"16","e2","l1",193.078770279652,0.0539479464441683,0.0482386137537105,301.090176988509,4.94176386564504,1.69132816243073,"NSW_BHILL"
"17","e2","l2",189.996670977201,0.0534319436064834,0.0477798088377313,287.628780493833,4.89557655964745,1.68060198405583,"NSW_BHILL"
"18","e2","l3",184.856512327004,0.0536891235606163,0.0479863091368316,288.84476692474,4.91400811188214,1.65396026574599,"NSW_BHILL"
"19","e2","l5",180.222138766433,0.0537385432289739,0.0480242460071167,287.312459055101,4.91723477534833,1.91286119957949,"NSW_BHILL"
"20","e2","l10",169.7569770684,0.0543409580041043,0.0485489104994485,283.492105372716,4.96898152232461,2.00154270179337,"NSW_BHILL"
"21","e2","l15",156.306616739417,0.0545128154499253,0.0486831533908116,270.608833390725,4.98061317011889,2.07333115128131,"NSW_BHILL"
"22","e3","l0",196.994423746039,0.0536582241875294,0.0479625182833843,301.532993580622,4.91197739029303,1.64923554505222,"NSW_BHILL"
"23","e3","l1",189.997947153519,0.0543239664239081,0.0485385654792481,300.423230448359,4.96834670593671,1.70393770156661,"NSW_BHILL"
"24","e3","l2",186.29826447873,0.0536958841712476,0.0479911334787175,286.431301989069,4.91438501012453,1.70036561806628,"NSW_BHILL"
"25","e3","l3",182.560105321882,0.0544001913203829,0.0485975694118679,288.66009455669,4.97340796573553,1.68506882019574,"NSW_BHILL"
"26","e3","l5",177.660916109127,0.0544224543318705,0.0486143622765667,286.780327660381,4.97481116326526,1.94155089250853,"NSW_BHILL"
"27","e3","l10",166.79522669965,0.0545150030939112,0.0486850962079188,282.214798666246,4.98080008401303,2.0014408382689,"NSW_BHILL"
"28","e3","l15",154.750622631331,0.0551880067268939,0.0492887968084688,270.261544254026,5.04227825149428,2.06681482846179,"NSW_BHILL"
"29","e5","l0",197.144200184313,0.0547662482949818,0.0489628882769466,305.221943417564,5.01435976366338,1.95860219522438,"NSW_BHILL"
"30","e5","l1",189.850051659509,0.0549219444110349,0.0490843778243288,303.525349925621,5.02487338235369,2.00889095042658,"NSW_BHILL"
"31","e5","l2",186.213751830184,0.054845363692948,0.0490239427472261,290.703045509872,5.01958107088285,1.9957383722649,"NSW_BHILL"
"32","e5","l3",181.541194447317,0.0549525494625414,0.0491078724462568,292.161182373093,5.02687186417461,1.99355490216403,"NSW_BHILL"
"33","e5","l5",176.969903071784,0.0549865633729496,0.0491339138898184,290.25087471382,5.02908105590905,2.29013494989485,"NSW_BHILL"
"34","e5","l10",166.094128600206,0.0551154015465727,0.0492334169030073,286.159319948638,5.03759772800549,2.24683514908829,"NSW_BHILL"
"35","e5","l15",153.754050389631,0.0553299312286981,0.0494077549228678,273.222527343023,5.05337026697816,2.34184872607148,"NSW_BHILL"
"36","e10","l0",185.082398774056,0.05451635170175,0.0486860541514034,301.14545690958,4.9808753101388,1.98391428079776,"NSW_BHILL"
"37","e10","l1",178.287601988624,0.0545468249674741,0.048709271777625,299.55806397993,4.98283464366978,2.03983199149807,"NSW_BHILL"
"38","e10","l2",174.553883258114,0.0545193564175861,0.0486881547021767,286.346377932205,4.98103574136621,2.02092244405503,"NSW_BHILL"
"39","e10","l3",170.608824503864,0.0545282168150152,0.0486948410707555,288.581154760323,4.98159494782158,2.00355931321683,"NSW_BHILL"
"40","e10","l5",165.873416696629,0.0545484020040021,0.0487102681927354,286.070780111913,4.98290027462645,2.15754511120467,"NSW_BHILL"
"41","e10","l10",155.907018297516,0.0545812342352292,0.048735290138211,282.265949139401,4.98501351466984,2.27419802926743,"NSW_BHILL"
"42","e10","l15",144.013247774728,0.0552356868229253,0.0493248908878741,269.772882289544,5.04530418402283,2.23740663286299,"NSW_BHILL"
"43","e15","l0",179.266956617218,0.0551673075733561,0.0492729926645552,299.591419432545,5.04094145253475,2.44425777796132,"NSW_BHILL"
"44","e15","l1",172.363601960289,0.055181399866342,0.049283699318039,298.110458854353,5.04184224701021,2.46397428541386,"NSW_BHILL"
"45","e15","l2",168.632385448716,0.0551827616527589,0.0492847880650515,285.126160662912,5.04193781489448,2.45905866823014,"NSW_BHILL"
"46","e15","l3",164.478821088491,0.05519830358935,0.0492965911598731,286.825385850534,5.04292957157304,2.4496798161912,"NSW_BHILL"
"47","e15","l5",160.340012400737,0.0551949562304799,0.0492939635478251,284.817151383322,5.04270235796866,2.59766514257062,"NSW_BHILL"
"48","e15","l10",150.458961850778,0.0552209180295904,0.0493136917975789,280.665958005557,5.0443634736439,2.67114689084992,"NSW_BHILL"
"49","e15","l15",139.832629182097,0.0554271320288535,0.0494817781782331,268.207282806543,5.05961365161056,2.54829816889687,"NSW_BHILL"
