"","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"1","e0","l0",1,0,0,0.991115596637434,0,0,"NSW_BHILL"
"2","e0","l1",0.89741949168501,0.207226316679278,0.21145093917111,0.961572457130976,0.216452585875018,0.209158708527521,"NSW_BHILL"
"3","e0","l2",0.84059725845187,0.0776873657647741,0.0713144526432477,0.597284944760961,0.0642493447018843,0.196935468437622,"NSW_BHILL"
"4","e0","l3",0.792790170914463,0.301410135190131,0.300489616802724,0.667123777550671,0.299247788054996,0.184799859932335,"NSW_BHILL"
"5","e0","l5",0.712235938701324,0.336023255959587,0.332676641715629,0.599521389560255,0.328688499894582,0.413514562052912,"NSW_BHILL"
"6","e0","l10",0.563748714935618,0.601441130612832,0.599471852273419,0.507290464664031,0.596979100760242,0.48674294718211,"NSW_BHILL"
"7","e0","l15",0.368388787851235,0.633533916506486,0.628407125157767,0.162411240953188,0.622563345485236,0.545006917239729,"NSW_BHILL"
"8","e1","l0",0.923902191226087,0.491875442232685,0.50905315494108,1,0.528217153913879,0.20503088337803,"NSW_BHILL"
"9","e1","l1",0.824515976045136,0.668530566496157,0.692208853729186,0.965002108095195,0.718954937583476,0.253606771884507,"NSW_BHILL"
"10","e1","l2",0.762571307191764,0.552485582432159,0.564726309527445,0.591905463180282,0.578414831329805,0.241773176827587,"NSW_BHILL"
"11","e1","l3",0.717076854280265,0.582009505262961,0.591765667495843,0.647844743686688,0.602706891761168,0.233511887524296,"NSW_BHILL"
"12","e1","l5",0.63948137118744,0.612604179059617,0.619435384930354,0.591096695785252,0.627250024270296,0.423758794599605,"NSW_BHILL"
"13","e1","l10",0.491074414094114,0.845824384318215,0.856742347419948,0.484342408183971,0.869042478047928,0.496770761206697,"NSW_BHILL"
"14","e1","l15",0.301852660533596,0.864232221463863,0.873239709099568,0.141740389443588,0.8835393798185,0.553275799653595,"NSW_BHILL"
"15","e2","l0",0.852303832604117,0.120421913450741,0.110985182522121,0.905015250165348,0.100465655013609,0.176877698148661,"NSW_BHILL"
"16","e2","l1",0.749400517100011,0.472882135991622,0.479045787312515,0.885379305080417,0.486047087731275,0.24022358916767,"NSW_BHILL"
"17","e2","l2",0.706022222196375,0.289001008133947,0.286781313630459,0.52292818359718,0.284620328803999,0.231906237119524,"NSW_BHILL"
"18","e2","l3",0.633678246256856,0.380648837515112,0.373316287295618,0.555668891128152,0.365001891409665,0.211247569828572,"NSW_BHILL"
"19","e2","l5",0.568452825763689,0.398259873137937,0.389213920787497,0.514411157873812,0.379073644461849,0.412005951520781,"NSW_BHILL"
"20","e2","l10",0.421163324094971,0.612934483816627,0.609077176312005,0.41154727765227,0.604745597032666,0.480771848216782,"NSW_BHILL"
"21","e2","l15",0.231859333647028,0.67417705587318,0.665332325188078,0.0646622884096579,0.655472199625761,0.536438441341782,"NSW_BHILL"
"22","e3","l0",0.804510477596841,0.369637635331018,0.36334661226123,0.897302241195272,0.35614574231971,0.207583901002105,"NSW_BHILL"
"23","e3","l1",0.706040183445264,0.606879418413149,0.604742044331532,0.867421619817797,0.601977108921773,0.250001347143745,"NSW_BHILL"
"24","e3","l2",0.653969853982081,0.383058027188306,0.375337951670281,0.490685806130962,0.366645576612131,0.247231462569838,"NSW_BHILL"
"25","e3","l3",0.601357996157276,0.634042679757809,0.629467934694119,0.550696546176189,0.624049692185632,0.235369935691231,"NSW_BHILL"
"26","e3","l5",0.532405488919564,0.641976255627692,0.636505067864408,0.500083400655682,0.630169155627883,0.434252670520198,"NSW_BHILL"
"27","e3","l10",0.379478852467329,0.674956637716728,0.666146472324621,0.377155507940916,0.656287346971595,0.48069286064411,"NSW_BHILL"
"28","e3","l15",0.209959853888151,0.91478606896637,0.919130200667124,0.0553114504690851,0.924398849755126,0.531385518571437,"NSW_BHILL"
"29","e5","l0",0.806618471490451,0.764489577397773,0.782556615469427,0.996628043390002,0.802643956360342,0.447474685166076,"NSW_BHILL"
"30","e5","l1",0.703958662467344,0.819972949449278,0.833467412350183,0.950946882887888,0.848494739203076,0.486469867463109,"NSW_BHILL"
"31","e5","l2",0.652780400226064,0.792682888648161,0.808141793799899,0.605703459048039,0.825414520000411,0.476271023188112,"NSW_BHILL"
"32","e5","l3",0.587017570343528,0.830879268132342,0.843312950098412,0.644964121309902,0.857210287929472,0.474577904830316,"NSW_BHILL"
"33","e5","l5",0.522679985496529,0.843000356916991,0.854225746073159,0.593528658892955,0.866844760460528,0.704553631619037,"NSW_BHILL"
"34","e5","l10",0.36961140916663,0.888912718142039,0.895922976844353,0.483362628657026,0.903986689832243,0.670977862660589,"NSW_BHILL"
"35","e5","l15",0.19593382800415,0.965361832424345,0.968980188011572,0.135036584612807,0.972772070072536,0.744653811493591,"NSW_BHILL"
"36","e10","l0",0.636857432893434,0.675437223311082,0.666547903289003,0.886867729360589,0.656615414486538,0.467102321350017,"NSW_BHILL"
"37","e10","l1",0.541225634614139,0.686296579232446,0.676277364613789,0.844126818503848,0.665160234200064,0.510462339183505,"NSW_BHILL"
"38","e10","l2",0.488676272544431,0.676507974276935,0.667428149499986,0.488399206842139,0.657315068676577,0.495799394222333,"NSW_BHILL"
"39","e10","l3",0.433152454113941,0.679665437285936,0.670230105387715,0.548571074444173,0.659753815458697,0.482335580104038,"NSW_BHILL"
"40","e10","l5",0.366505050447269,0.686858566946975,0.67669491730361,0.480978673684033,0.665446456368728,0.601740091898898,"NSW_BHILL"
